Hora;Satelites;Latitud;Longitud;Velocidad_GPS;Velocidad_Moto;Altitud;Accel_X;Accel_Y;RPM;TPS;Temperatura_Motor;Carga_Motor;Calidad;Bateria;Distancia;Pulsador;Distancia_Parcial;Promedio_Velocidad;Promedio_Aceleracion;Consumo_L_H;Consumo_Acumulado_L;KmL_Instantaneo;KmL_Promedio;Pulso_Iny_Acumulado
11:3:18;15;6.380939;-75.469344;26.63;0;1415;0.140;-0.090;0;0;0;0;1.01;100;127.94;0;127.94;5.26;0.028;0.00;0.0000;99.90;0.00;2888743
11:3:18;15;6.380942;-75.469337;26.67;0;1415;-0.060;0.010;0;0;0;0;1.00;100;128.69;0;128.69;5.28;0.028;0.00;0.0000;99.90;0.00;2899929
11:3:18;15;6.380944;-75.469331;26.76;0;1415;0.150;0.040;0;0;0;0;1.00;100;129.44;0;129.44;5.30;0.028;0.00;0.0000;99.90;0.00;2908335
11:3:18;15;6.380947;-75.469324;27.08;0;1415;0.060;0.060;0;0;0;0;1.03;100;130.20;0;130.20;5.33;0.028;0.00;0.0000;99.90;0.00;2919613
11:3:19;15;6.380948;-75.469319;27.28;0;1415;0.120;-0.080;0;0;0;0;1.03;100;130.95;0;130.95;5.35;0.028;0.00;0.0000;99.90;0.00;2930884
11:3:19;15;6.380951;-75.469311;27.22;0;1415;-0.060;0.020;0;0;0;0;1.00;100;131.72;0;131.72;5.38;0.028;0.00;0.0000;99.90;0.00;2942089
11:3:19;15;6.380953;-75.469306;26.97;0;1415;-0.140;-0.010;0;0;0;0;1.00;100;132.46;0;132.46;5.40;0.028;0.00;0.0000;99.90;0.00;2950559
11:3:19;15;6.380956;-75.469297;28.00;0;1415;0.270;0.040;0;0;0;0;1.00;100;133.24;0;133.24;5.43;0.028;0.00;0.0000;99.90;0.00;2961844
11:3:19;15;6.380958;-75.469292;27.72;0;1415;-0.180;0.030;0;0;0;0;1.03;100;134.01;0;134.01;5.45;0.028;0.00;0.0000;99.90;0.00;2973157
11:3:19;15;6.380961;-75.469284;27.74;0;1415;0.140;-0.100;0;0;0;0;1.03;100;134.80;0;134.80;5.48;0.028;0.00;0.0000;99.90;0.00;2984471
11:3:19;15;6.380962;-75.469279;27.91;0;1415;0.140;0.000;0;0;0;0;1.01;100;135.56;0;135.56;5.50;0.028;0.00;0.0000;99.90;0.00;2995752
11:3:19;15;6.380965;-75.469271;27.58;0;1415;-0.150;0.080;0;0;0;0;1.01;100;136.35;0;136.35;5.53;0.028;0.00;0.0000;99.90;0.00;3007210
11:3:19;15;6.380967;-75.469266;27.98;0;1415;0.160;-0.040;0;0;0;0;1.01;100;137.11;0;137.11;5.55;0.028;0.00;0.0000;99.90;0.00;3024997
11:3:19;15;6.380970;-75.469257;28.52;0;1415;0.160;-0.040;0;0;0;0;1.01;100;137.91;0;137.91;5.58;0.028;0.00;0.0000;99.90;0.00;3038274
11:3:20;15;6.380973;-75.469249;28.43;0;1415;0.140;-0.040;0;0;0;0;1.01;100;138.70;0;138.70;5.61;0.029;0.00;0.0000;99.90;0.00;3058734
11:3:20;15;6.380974;-75.469244;28.87;0;1415;0.090;-0.010;0;0;0;0;1.01;100;139.49;0;139.49;5.63;0.029;0.00;0.0000;99.90;0.00;3084830
11:3:20;15;6.380976;-75.469238;28.82;0;1415;0.060;0.040;0;0;0;0;1.01;100;140.30;0;140.30;5.66;0.029;0.00;0.0000;99.90;0.00;3120671
11:3:20;15;6.380979;-75.469230;29.48;0;1415;0.130;0.120;0;0;0;0;1.03;100;141.12;0;141.12;5.69;0.029;0.00;0.0000;99.90;0.00;3153765
11:3:20;15;6.380982;-75.469221;30.32;0;1414;-0.160;0.020;0;0;0;0;1.03;100;141.95;0;141.95;5.71;0.029;0.00;0.0000;99.90;0.00;3184072
11:3:20;15;6.380984;-75.469215;30.98;0;1414;0.240;-0.050;0;0;0;0;1.03;100;142.79;0;142.79;5.74;0.029;0.00;0.0000;99.90;0.00;3221183
11:3:20;15;6.380987;-75.469206;31.93;0;1414;0.000;0.070;0;0;0;0;1.03;100;143.67;0;143.67;5.77;0.029;0.00;0.0000;99.90;0.00;3251390
11:3:20;16;6.380990;-75.469199;32.91;0;1414;0.500;0.060;0;0;0;0;1.00;100;144.57;0;144.57;5.80;0.029;0.00;0.0000;99.90;0.00;3287678
11:3:20;16;6.380993;-75.469189;33.67;0;1414;0.060;-0.060;0;0;0;0;1.00;100;145.51;0;145.51;5.83;0.029;0.00;0.0000;99.90;0.00;3300059
11:3:20;16;6.380995;-75.469183;34.04;0;1414;-0.040;0.130;0;0;0;0;1.00;100;146.44;0;146.44;5.86;0.029;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.380999;-75.469173;34.30;0;1414;-0.220;-0.050;0;0;0;0;1.01;100;147.41;0;147.41;5.89;0.029;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381001;-75.469166;34.24;0;1414;0.030;-0.050;0;0;0;0;1.00;100;148.36;0;148.36;5.93;0.029;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381003;-75.469160;33.15;0;1414;-0.490;0.050;0;0;0;0;1.00;100;149.31;0;149.31;5.96;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381007;-75.469151;32.69;0;1414;-0.070;0.120;0;0;0;0;1.01;100;150.24;0;150.24;5.99;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381010;-75.469142;32.30;0;1414;-0.100;0.120;0;0;0;0;1.00;100;151.15;0;151.15;6.02;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381012;-75.469136;32.47;0;1414;-0.050;0.020;0;0;0;0;1.00;100;152.05;0;152.05;6.04;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381015;-75.469127;31.72;0;1414;-0.220;-0.010;0;0;0;0;0.97;100;152.96;0;152.96;6.07;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381018;-75.469121;31.35;0;1414;0.020;0.050;0;0;0;0;1.00;100;153.82;0;153.82;6.10;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381021;-75.469112;31.00;0;1414;-0.120;0.130;0;0;0;0;1.00;100;154.71;0;154.71;6.13;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:21;15;6.381023;-75.469106;30.80;0;1414;0.000;-0.030;0;0;0;0;1.00;100;155.57;0;155.57;6.16;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:22;16;6.381026;-75.469098;30.21;0;1414;0.000;0.050;0;0;0;0;0.98;100;156.43;0;156.43;6.18;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:22;15;6.381028;-75.469092;29.95;0;1414;0.060;0.000;0;0;0;0;0.99;100;157.26;0;157.26;6.21;0.028;0.00;0.0000;99.90;0.00;3300059
11:3:22;16;6.381030;-75.469086;29.45;0;1414;-0.250;0.070;0;0;0;0;0.98;100;158.10;0;158.10;6.23;0.027;0.00;0.0000;99.90;0.00;3300059
11:3:22;15;6.381033;-75.469078;29.32;0;1414;-0.040;0.020;0;0;0;0;1.01;100;158.92;0;158.92;6.26;0.027;0.00;0.0000;99.90;0.00;3300059
11:3:22;15;6.381036;-75.469070;28.48;0;1414;-0.170;0.080;0;0;0;0;1.21;100;159.73;0;159.73;6.28;0.027;0.00;0.0000;99.90;0.00;3300059
11:3:22;16;6.381039;-75.469062;28.24;0;1414;-0.220;0.040;0;0;0;0;0.99;100;160.52;0;160.52;6.31;0.027;0.00;0.0000;99.90;0.00;3300059
11:3:22;16;6.381041;-75.469057;28.02;0;1414;-0.240;0.000;0;0;0;0;1.17;100;161.30;0;161.30;6.33;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:22;16;6.381044;-75.469049;27.37;0;1414;-0.050;-0.090;0;0;0;0;0.99;100;162.09;0;162.09;6.35;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:22;16;6.381046;-75.469043;27.22;0;1414;0.070;-0.120;0;0;0;0;0.99;100;162.84;0;162.84;6.38;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:22;16;6.381049;-75.469036;27.02;0;1414;-0.180;0.090;0;0;0;0;1.00;100;163.61;0;163.61;6.40;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381051;-75.469031;26.26;0;1414;-0.200;-0.300;0;0;0;0;0.98;100;164.34;0;164.34;6.42;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381054;-75.469023;26.35;0;1414;0.000;0.190;0;0;0;0;0.95;100;165.09;0;165.09;6.44;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381056;-75.469019;25.93;0;1414;-0.100;0.000;0;0;0;0;0.95;100;165.80;0;165.80;6.46;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381058;-75.469011;25.58;0;1414;-0.030;-0.040;0;0;0;0;1.00;100;166.53;0;166.53;6.48;0.026;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381060;-75.469006;25.13;0;1414;-0.220;0.050;0;0;0;0;1.00;100;167.24;0;167.24;6.50;0.025;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381063;-75.469000;24.34;0;1413;-0.350;0.190;0;0;0;0;1.00;100;167.94;0;167.94;6.52;0.025;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381065;-75.468995;24.06;0;1413;0.060;0.000;0;0;0;0;1.00;100;168.60;0;168.60;6.54;0.025;0.00;0.0000;99.90;0.00;3300059
11:3:23;15;6.381068;-75.468988;25.19;0;1413;0.100;-0.140;0;0;0;0;1.04;100;169.30;0;169.30;6.56;0.025;0.00;0.0000;99.90;0.00;3300059
11:3:23;16;6.381069;-75.468983;23.69;0;1413;-0.790;0.270;0;0;0;0;1.00;100;169.98;0;169.98;6.58;0.024;0.00;0.0000;99.90;0.00;3300059
11:3:23;15;6.381071;-75.468979;22.08;0;1413;-0.470;0.050;0;0;0;0;1.01;100;170.63;0;170.63;6.60;0.024;0.00;0.0000;99.90;0.00;3300059
11:3:24;15;6.381073;-75.468973;23.78;0;1413;0.810;-0.470;0;0;0;0;1.01;100;171.27;0;171.27;6.62;0.025;0.00;0.0000;99.90;0.00;3300059
11:3:24;15;6.381075;-75.468968;23.67;0;1413;-0.250;0.220;0;0;0;0;1.03;100;171.92;0;171.92;6.63;0.024;0.00;0.0000;99.90;0.00;3300059
11:3:24;16;6.381077;-75.468962;21.06;0;1413;-0.580;0.340;0;0;0;0;1.00;100;172.56;0;172.56;6.65;0.024;0.00;0.0000;99.90;0.00;3300059
11:3:24;16;6.381079;-75.468958;21.76;0;1413;0.380;-0.200;0;0;0;0;1.00;100;173.15;0;173.15;6.67;0.024;0.00;0.0000;99.90;0.00;3300059
11:3:24;16;6.381082;-75.468952;22.21;0;1413;-0.010;-0.060;0;0;0;0;1.00;100;173.77;0;173.77;6.68;0.024;0.00;0.0000;99.90;0.00;3301637
11:3:24;16;6.381083;-75.468948;21.41;0;1413;-0.180;-0.020;0;0;0;0;1.00;100;174.37;0;174.37;6.70;0.024;0.00;0.0000;99.90;0.00;3306457
11:3:24;15;6.381086;-75.468942;21.34;0;1413;0.000;-0.030;0;0;0;0;1.01;100;174.98;0;174.98;6.71;0.024;0.00;0.0000;99.90;0.00;3311285
11:3:24;15;6.381087;-75.468938;21.08;0;1413;-0.130;0.010;0;0;0;0;1.01;100;175.56;0;175.56;6.73;0.024;0.00;0.0000;99.90;0.00;3316105
11:3:24;16;6.381089;-75.468932;20.83;0;1413;0.060;-0.120;0;0;0;0;0.94;100;176.15;0;176.15;6.75;0.024;0.00;0.0000;99.90;0.00;3320982
11:3:24;16;6.381092;-75.468926;20.56;0;1413;0.000;0.060;0;0;0;0;0.94;100;176.72;0;176.72;6.76;0.024;0.00;0.0000;99.90;0.00;3324378
11:3:25;16;6.381093;-75.468922;20.33;0;1413;-0.040;-0.100;0;0;0;0;0.94;100;177.28;0;177.28;6.77;0.023;0.00;0.0000;99.90;0.00;3329401
11:3:25;16;6.381095;-75.468916;19.85;0;1413;0.000;0.030;0;0;0;0;0.94;100;177.85;0;177.85;6.79;0.023;0.00;0.0000;99.90;0.00;3334534
11:3:25;15;6.381096;-75.468913;19.56;0;1413;0.000;-0.060;0;0;0;0;0.97;100;178.39;0;178.39;6.80;0.023;0.00;0.0000;99.90;0.00;3339652
11:3:25;15;6.381098;-75.468907;19.58;0;1413;-0.170;0.000;0;0;0;0;0.97;100;178.95;0;178.95;6.82;0.023;0.00;0.0000;99.90;0.00;3343111
11:3:25;16;6.381099;-75.468903;19.78;0;1413;0.090;-0.080;0;0;0;0;0.95;100;179.49;0;179.49;6.83;0.023;0.00;0.0000;99.90;0.00;3348403
11:3:25;16;6.381101;-75.468897;19.19;0;1413;-0.030;-0.020;0;0;0;0;1.00;100;180.04;0;180.04;6.84;0.023;0.00;0.0000;99.90;0.00;3354036
11:3:25;16;6.381102;-75.468894;19.15;0;1413;0.130;-0.080;0;0;0;0;1.00;100;180.57;0;180.57;6.86;0.023;0.00;0.0000;99.90;0.00;3358142
11:3:25;16;6.381104;-75.468888;19.30;0;1413;0.030;0.040;0;0;0;0;1.00;100;181.11;0;181.11;6.87;0.023;0.00;0.0000;99.90;0.00;3364577
11:3:25;16;6.381105;-75.468885;18.74;0;1413;-0.090;-0.060;0;0;0;0;1.00;100;181.64;0;181.64;6.88;0.023;0.00;0.0000;99.90;0.00;3368899
11:3:25;16;6.381107;-75.468879;18.74;0;1413;0.000;-0.020;0;0;0;0;0.95;100;182.17;0;182.17;6.89;0.023;0.00;0.0000;99.90;0.00;3375466
11:3:26;16;6.381108;-75.468876;18.48;0;1413;-0.120;0.090;0;0;0;0;1.00;100;182.68;0;182.68;6.91;0.023;0.00;0.0000;99.90;0.00;3379920
11:3:26;16;6.381109;-75.468870;18.74;0;1413;0.240;-0.120;0;0;0;0;1.00;100;183.21;0;183.21;6.92;0.023;0.00;0.0000;99.90;0.00;3386987
11:3:26;16;6.381110;-75.468867;18.54;0;1413;-0.100;0.030;0;0;0;0;1.00;100;183.72;0;183.72;6.93;0.023;0.00;0.0000;99.90;0.00;3394320
11:3:26;16;6.381112;-75.468861;18.21;0;1413;-0.190;0.110;0;0;0;0;0.99;100;184.24;0;184.24;6.94;0.023;0.00;0.0000;99.90;0.00;3399328
11:3:26;16;6.381113;-75.468858;18.13;0;1413;-0.010;-0.090;0;0;0;0;0.99;100;184.74;0;184.74;6.95;0.023;0.00;0.0000;99.90;0.00;3407143
11:3:26;16;6.381114;-75.468852;18.96;0;1413;0.380;-0.130;0;0;0;0;0.97;100;185.27;0;185.27;6.97;0.023;0.00;0.0000;99.90;0.00;3414945
11:3:26;16;6.381116;-75.468848;18.80;0;1413;-0.250;0.200;0;0;0;0;0.98;100;185.78;0;185.78;6.98;0.023;0.00;0.0000;99.90;0.00;3420192
11:3:26;16;6.381117;-75.468843;18.59;0;1413;0.060;-0.140;0;0;0;0;0.99;100;186.31;0;186.31;6.99;0.023;0.00;0.0000;99.90;0.00;3428072
11:3:26;16;6.381118;-75.468839;18.85;0;1413;0.110;-0.110;0;0;0;0;0.99;100;186.83;0;186.83;7.00;0.023;0.00;0.0000;99.90;0.00;3433374
11:3:26;16;6.381119;-75.468834;19.06;0;1413;0.290;0.000;0;0;0;0;0.95;100;187.37;0;187.37;7.02;0.023;0.00;0.0000;99.90;0.00;3441344
11:3:27;16;6.381120;-75.468830;19.26;0;1413;0.090;-0.170;0;0;0;0;0.95;100;187.89;0;187.89;7.03;0.023;0.00;0.0000;99.90;0.00;3446652
11:3:27;15;6.381122;-75.468824;18.45;0;1413;-0.190;0.110;0;0;0;0;1.01;100;188.43;0;188.43;7.04;0.023;0.00;0.0000;99.90;0.00;3454654
11:3:27;16;6.381122;-75.468821;18.95;0;1413;0.170;-0.110;0;0;0;0;0.95;100;188.94;0;188.94;7.05;0.023;0.00;0.0000;99.90;0.00;3462637
11:3:27;16;6.381123;-75.468815;19.17;0;1413;-0.140;0.000;0;0;0;0;0.95;100;189.48;0;189.48;7.07;0.023;0.00;0.0000;99.90;0.00;3467984
11:3:27;16;6.381124;-75.468811;18.87;0;1413;-0.020;-0.010;0;0;0;0;0.95;100;190.00;0;190.00;7.08;0.023;0.00;0.0000;99.90;0.00;3475695
11:3:27;15;6.381125;-75.468805;19.09;0;1413;0.020;0.020;0;0;0;0;1.01;100;190.54;0;190.54;7.09;0.023;0.00;0.0000;99.90;0.00;3482757
11:3:27;15;6.381126;-75.468800;19.45;0;1413;0.190;-0.010;0;0;0;0;0.97;100;191.08;0;191.08;7.10;0.023;0.00;0.0000;99.90;0.00;3486848
11:3:27;16;6.381127;-75.468796;19.19;0;1413;-0.110;-0.070;0;0;0;0;1.00;100;191.61;0;191.61;7.12;0.023;0.00;0.0000;99.90;0.00;3492854
11:3:27;16;6.381128;-75.468790;19.22;0;1413;0.000;-0.020;0;0;0;0;1.00;100;192.15;0;192.15;7.13;0.023;0.00;0.0000;99.90;0.00;3498756
11:3:27;15;6.381129;-75.468786;19.39;0;1413;-0.050;0.060;0;0;0;0;0.99;100;192.68;0;192.68;7.14;0.023;0.00;0.0000;99.90;0.00;3502682
11:3:28;15;6.381130;-75.468781;19.11;0;1413;0.180;-0.160;0;0;0;0;1.03;100;193.22;0;193.22;7.15;0.023;0.00;0.0000;99.90;0.00;3508578
11:3:28;15;6.381131;-75.468777;19.00;0;1413;-0.060;0.230;0;0;0;0;1.01;100;193.75;0;193.75;7.17;0.023;0.00;0.0000;99.90;0.00;3512490
11:3:28;15;6.381132;-75.468771;19.09;0;1413;0.080;-0.070;0;0;0;0;0.98;100;194.28;0;194.28;7.18;0.023;0.00;0.0000;99.90;0.00;3518265
11:3:28;15;6.381133;-75.468767;19.02;0;1413;-0.100;0.060;0;0;0;0;1.01;100;194.81;0;194.81;7.19;0.023;0.00;0.0000;99.90;0.00;3522130
11:3:28;15;6.381134;-75.468761;18.58;0;1413;-0.170;0.090;0;0;0;0;1.00;100;195.34;0;195.34;7.20;0.023;0.00;0.0000;99.90;0.00;3527927
11:3:28;16;6.381135;-75.468758;18.35;0;1413;-0.150;0.060;0;0;0;0;0.95;100;195.85;0;195.85;7.21;0.023;0.00;0.0000;99.90;0.00;3531772
11:3:28;16;6.381136;-75.468752;18.50;0;1413;0.180;-0.200;0;0;0;0;0.99;100;196.36;0;196.36;7.22;0.023;0.00;0.0000;99.90;0.00;3537520
11:3:28;16;6.381137;-75.468749;18.52;0;1413;-0.270;0.120;0;0;0;0;0.99;100;196.87;0;196.87;7.24;0.023;0.00;0.0000;99.90;0.00;3541405
11:3:28;16;6.381138;-75.468744;18.28;0;1413;0.160;0.000;0;0;0;0;0.99;100;197.39;0;197.39;7.25;0.023;0.00;0.0000;99.90;0.00;3547236
11:3:28;16;6.381139;-75.468740;18.22;0;1413;0.140;-0.060;0;0;0;0;0.95;100;197.90;0;197.90;7.26;0.023;0.00;0.0000;99.90;0.00;3551138
11:3:29;16;6.381140;-75.468735;17.32;0;1413;-0.320;0.340;0;0;0;0;0.94;100;198.40;0;198.40;7.27;0.023;0.00;0.0000;99.90;0.00;3557087
11:3:29;16;6.381141;-75.468732;17.06;0;1413;-0.160;0.090;0;0;0;0;0.99;100;198.87;0;198.87;7.28;0.022;0.00;0.0000;99.90;0.00;3561208
11:3:29;16;6.381143;-75.468727;17.37;0;1413;0.540;-0.290;0;0;0;0;0.99;100;199.36;0;199.36;7.29;0.023;0.00;0.0000;99.90;0.00;3567440
11:3:29;16;6.381144;-75.468723;17.52;0;1413;0.000;-0.090;0;0;0;0;0.99;100;199.84;0;199.84;7.30;0.023;0.00;0.0000;99.90;0.00;3571923
11:3:29;16;6.381145;-75.468718;17.63;0;1413;-0.070;0.010;0;0;0;0;0.99;100;200.34;0;200.34;7.31;0.023;0.00;0.0000;99.90;0.00;3579127
11:3:29;16;6.381146;-75.468714;18.00;0;1413;-0.150;0.240;0;0;0;0;1.00;100;200.83;0;200.83;7.32;0.023;0.00;0.0000;99.90;0.00;3584214
11:3:29;16;6.381147;-75.468710;17.17;0;1413;0.310;-0.040;0;0;0;0;1.00;100;201.33;0;201.33;7.33;0.023;0.00;0.0000;99.90;0.00;3592413
11:3:29;16;6.381148;-75.468704;17.71;0;1413;0.170;-0.010;0;0;0;0;0.95;100;201.82;0;201.82;7.34;0.023;0.00;0.0000;99.90;0.00;3597781
11:3:29;16;6.381149;-75.468701;16.71;0;1413;-0.300;0.140;0;0;0;0;0.99;100;202.29;0;202.29;7.35;0.023;0.00;0.0000;99.90;0.00;3606231
11:3:29;16;6.381150;-75.468698;17.89;0;1413;0.450;-0.220;0;0;0;0;0.99;100;202.78;0;202.78;7.36;0.023;0.00;0.0000;99.90;0.00;3611820
11:3:30;16;6.381152;-75.468692;17.59;0;1413;-0.040;0.180;0;0;0;0;0.95;100;203.27;0;203.27;7.37;0.023;0.00;0.0000;99.90;0.00;3620252
11:3:30;16;6.381153;-75.468689;17.48;0;1413;-0.010;0.040;0;0;0;0;0.95;100;203.75;0;203.75;7.38;0.023;0.00;0.0000;99.90;0.00;3625869
11:3:30;16;6.381154;-75.468685;18.39;0;1412;0.330;-0.110;0;0;0;0;1.00;100;204.26;0;204.26;7.39;0.023;0.00;0.0000;99.90;0.00;3631506
11:3:30;16;6.381155;-75.468680;17.83;0;1412;-0.340;0.140;0;0;0;0;1.01;100;204.77;0;204.77;7.40;0.023;0.00;0.0000;99.90;0.00;3640013
11:3:30;16;6.381156;-75.468676;18.17;0;1412;-0.010;-0.200;0;0;0;0;1.00;100;205.26;0;205.26;7.41;0.023;0.00;0.0000;99.90;0.00;3648620
11:3:30;16;6.381158;-75.468671;17.30;0;1412;-0.510;0.290;0;0;0;0;1.00;100;205.76;0;205.76;7.42;0.022;0.00;0.0000;99.90;0.00;3654405
11:3:30;16;6.381159;-75.468668;17.83;0;1412;0.280;0.190;0;0;0;0;1.00;100;206.25;0;206.25;7.44;0.023;0.00;0.0000;99.90;0.00;3663126
11:3:30;16;6.381161;-75.468662;18.13;0;1412;-0.070;-0.180;0;0;0;0;0.95;100;206.76;0;206.76;7.45;0.023;0.00;0.0000;99.90;0.00;3668971
11:3:30;16;6.381162;-75.468657;19.26;0;1412;0.030;0.000;0;0;0;0;1.00;100;207.27;0;207.27;7.46;0.023;0.00;0.0000;99.90;0.00;3677807
11:3:30;16;6.381163;-75.468653;19.06;0;1412;-0.100;0.060;0;0;0;0;1.00;100;207.80;0;207.80;7.47;0.022;0.00;0.0000;99.90;0.00;3686683
11:3:31;15;6.381165;-75.468648;18.48;0;1412;-0.360;0.170;0;0;0;0;1.04;100;208.33;0;208.33;7.48;0.022;0.00;0.0000;99.90;0.00;3692635
11:3:31;15;6.381166;-75.468644;19.41;0;1412;0.310;-0.170;0;0;0;0;1.04;100;208.85;0;208.85;7.49;0.022;0.00;0.0000;99.90;0.00;3701591
11:3:31;15;6.381168;-75.468639;19.30;0;1412;0.100;0.070;0;0;0;0;1.04;100;209.40;0;209.40;7.50;0.022;0.00;0.0000;99.90;0.00;3710581
11:3:31;15;6.381170;-75.468635;20.00;0;1412;0.450;-0.350;0;0;0;0;1.04;100;209.94;0;209.94;7.52;0.023;0.00;0.0000;99.90;0.00;3716598
11:3:31;15;6.381172;-75.468629;19.17;0;1412;-0.400;0.500;0;0;0;0;1.03;100;210.49;0;210.49;7.53;0.022;0.00;0.0000;99.90;0.00;3725602
11:3:31;15;6.381173;-75.468626;18.61;0;1412;0.040;0.000;0;0;0;0;1.03;100;211.01;0;211.01;7.54;0.022;0.00;0.0000;99.90;0.00;3734518
11:3:31;15;6.381175;-75.468621;19.59;0;1412;0.060;-0.030;0;0;0;0;1.03;100;211.55;0;211.55;7.55;0.022;0.00;0.0000;99.90;0.00;3743395
11:3:31;15;6.381177;-75.468617;19.35;0;1412;0.180;0.060;0;0;0;0;1.03;100;212.09;0;212.09;7.56;0.023;0.00;0.0000;99.90;0.00;3749276
11:3:31;15;6.381179;-75.468611;19.61;0;1412;0.140;-0.230;0;0;0;0;1.03;100;212.64;0;212.64;7.57;0.023;0.00;0.0000;99.90;0.00;3758056
11:3:31;15;6.381181;-75.468608;19.41;0;1412;-0.120;0.290;0;0;0;0;1.03;100;213.18;0;213.18;7.59;0.023;0.00;0.0000;99.90;0.00;3766779
11:3:32;15;6.381183;-75.468603;19.15;0;1412;0.130;-0.070;0;0;0;0;1.03;100;213.72;0;213.72;7.60;0.023;0.00;0.0000;99.90;0.00;3775453
11:3:32;15;6.381185;-75.468599;20.02;0;1412;0.190;-0.090;0;0;0;0;1.03;100;214.26;0;214.26;7.61;0.023;0.00;0.0000;99.90;0.00;3784061
11:3:32;15;6.381187;-75.468593;20.48;0;1412;-0.150;0.000;0;0;0;0;1.12;100;214.84;0;214.84;7.62;0.023;0.00;0.0000;99.90;0.00;3792605
11:3:32;15;6.381189;-75.468589;20.89;0;1412;0.120;0.100;0;0;0;0;1.12;100;215.40;0;215.40;7.64;0.023;0.00;0.0000;99.90;0.00;3801127
11:3:32;15;6.381191;-75.468583;21.21;0;1412;0.060;-0.170;0;0;0;0;1.12;100;216.00;0;216.00;7.65;0.023;0.00;0.0000;99.90;0.00;3809611
11:3:32;15;6.381192;-75.468579;21.43;0;1412;0.380;-0.410;0;0;0;0;1.12;100;216.59;0;216.59;7.66;0.023;0.00;0.0000;99.90;0.00;3818040
11:3:32;15;6.381195;-75.468573;21.28;0;1412;-0.130;0.360;0;0;0;0;1.03;100;217.19;0;217.19;7.68;0.023;0.00;0.0000;99.90;0.00;3826464
11:3:32;15;6.381197;-75.468569;21.43;0;1412;-0.400;-0.080;0;0;0;0;1.03;100;217.78;0;217.78;7.69;0.023;0.00;0.0000;99.90;0.00;3834840
11:3:32;15;6.381199;-75.468563;21.54;0;1412;-0.070;0.270;0;0;0;0;1.05;100;218.39;0;218.39;7.70;0.023;0.00;0.0000;99.90;0.00;3843199
11:3:33;15;6.381202;-75.468557;21.72;0;1412;-0.200;0.020;0;0;0;0;1.05;100;218.99;0;218.99;7.72;0.022;0.00;0.0000;99.90;0.00;3851531
11:3:33;15;6.381203;-75.468553;21.82;0;1412;0.060;0.000;0;0;0;0;1.01;100;219.59;0;219.59;7.73;0.022;0.00;0.0000;99.90;0.00;3859811
11:3:33;15;6.381206;-75.468546;22.74;0;1412;0.160;-0.060;0;0;0;0;1.01;100;220.23;0;220.23;7.75;0.022;0.00;0.0000;99.90;0.00;3868082
11:3:33;15;6.381207;-75.468542;21.96;0;1412;-0.200;-0.300;0;0;0;0;1.01;100;220.84;0;220.84;7.76;0.022;0.00;0.0000;99.90;0.00;3876300
11:3:33;15;6.381209;-75.468536;21.71;0;1412;0.130;-0.120;0;0;0;0;1.01;100;221.46;0;221.46;7.77;0.022;0.00;0.0000;99.90;0.00;3884494
11:3:33;15;6.381210;-75.468531;21.95;0;1412;0.040;-0.210;0;0;0;0;1.04;100;222.06;0;222.06;7.79;0.022;0.00;0.0000;99.90;0.00;3892605
11:3:33;15;6.381212;-75.468525;22.17;0;1412;-0.050;-0.060;0;0;0;0;0.99;100;222.69;0;222.69;7.80;0.022;0.00;0.0000;99.90;0.00;3900708
11:3:33;15;6.381213;-75.468521;22.19;0;1412;0.230;0.080;0;0;0;0;0.98;100;223.30;0;223.30;7.82;0.023;0.00;0.0000;99.90;0.00;3911622
11:3:33;15;6.381215;-75.468514;23.02;0;1412;0.130;0.230;0;0;0;0;1.14;100;223.94;0;223.94;7.83;0.023;0.00;0.0000;99.90;0.00;3919860
11:3:33;15;6.381217;-75.468510;22.69;0;1412;-0.040;0.470;0;0;0;0;0.98;100;224.57;0;224.57;7.84;0.023;0.00;0.0000;99.90;0.00;3928080
